access,family,Baltimore
NC_031250,Myoviridae,I
NC_026602,Autographiviridae,I
NC_026599,Podoviridae,I
NC_026586,Myoviridae,I
NC_026600,Myoviridae,I
NC_026601,Siphoviridae,I
NC_025829,Myoviridae,I
NC_028920,Siphoviridae,I
NC_028823,Siphoviridae,I
NC_028852,Siphoviridae,I
NC_025447,Myoviridae,I
NC_047748,Autographiviridae,I
NC_028779,Siphoviridae,I
NC_029043,Siphoviridae,I
NC_027337,Myoviridae,I
NC_028842,Siphoviridae,I
NC_029098,Siphoviridae,I
NC_027379,Autographiviridae,I
NC_027390,Autographiviridae,I
NC_028877,Siphoviridae,I
NC_027396,Siphoviridae,I
NC_027383,Siphoviridae,I
NC_028953,Siphoviridae,I
NC_030950,Siphoviridae,I
NC_030947,Myoviridae,I
NC_029006,Siphoviridae,I
NC_028991,Myoviridae,I
NC_029004,Myoviridae,I
NC_029022,Myoviridae,I
NC_030949,Siphoviridae,I
NC_030951,Myoviridae,I
NC_027382,Myoviridae,I
NC_027329,Myoviridae,I
NC_028881,Myoviridae,I
NC_028894,Myoviridae,I
NC_028925,Myoviridae,I
NC_028957,Myoviridae,I
NC_029068,Siphoviridae,I
NC_026583,Siphoviridae,I
NC_029059,Siphoviridae,I
NC_026605,Siphoviridae,I
NC_026598,Siphoviridae,I
NC_026589,Siphoviridae,I
NC_029058,Herelleviridae,I
NC_026014,Myoviridae,I
NC_030945,Myoviridae,I
NC_028765,Herelleviridae,I
NC_028962,Herelleviridae,I
NC_029073,Siphoviridae,I
NC_041923,Myoviridae,I
NC_028853,Siphoviridae,I
NC_028898,Myoviridae,I
NC_028743,Siphoviridae,I
NC_047750,Myoviridae,I
NC_028956,Siphoviridae,I
NC_028766,Myoviridae,I
NC_028822,Autographiviridae,I
NC_028863,Autographiviridae,I
NC_029066,Siphoviridae,I
NC_028905,Siphoviridae,I
NC_028958,Siphoviridae,I
NC_029048,Siphoviridae,I
NC_028951,Myoviridae,I
NC_028764,Myoviridae,I
NC_028838,Myoviridae,I
NC_028883,Myoviridae,I
NC_028959,Myoviridae,I
NC_028772,Autographiviridae,I
NC_028984,Siphoviridae,I
NC_028820,Myoviridae,I
NC_028666,Siphoviridae,I
NC_028933,Podoviridae,I
NC_028914,Siphoviridae,I
NC_028663,Myoviridae,I
NC_028768,Siphoviridae,I
NC_028834,Siphoviridae,I
NC_028758,Siphoviridae,I
NC_028788,Siphoviridae,I
NC_029084,Siphoviridae,I
NC_041909,Siphoviridae,I
NC_028854,Siphoviridae,I
NC_042128,Myoviridae,I
NC_028871,Siphoviridae,I
NC_041865,Myoviridae,I
NC_029009,Herelleviridae,I
NC_018854,Schitoviridae,I
NC_028947,Siphoviridae,I
NC_028683,Myoviridae,I
NC_028880,Autographiviridae,I
NC_028786,Drexlerviridae,I
NC_047729,Herelleviridae,I
NC_047730,Herelleviridae,I
NC_028816,Autographiviridae,I
NC_028870,Autographiviridae,I
NC_029021,Siphoviridae,I
NC_029028,Siphoviridae,I
NC_028997,Siphoviridae,I
NC_029025,Siphoviridae,I
NC_028698,Siphoviridae,I
NC_028855,Myoviridae,I
NC_041866,Siphoviridae,I
NC_047747,Autographiviridae,I
NC_047752,Myoviridae,I
NC_028825,Myoviridae,I
NC_028859,Siphoviridae,I
NC_028915,Siphoviridae,I
NC_028916,Autographiviridae,I
NC_028762,Myoviridae,I
NC_028851,Siphoviridae,I
NC_028767,Siphoviridae,I
NC_041867,Siphoviridae,I
NC_028837,Siphoviridae,I
NC_029102,Autographiviridae,I
NC_028795,Autographiviridae,I
NC_049360,Siphoviridae,I
NC_049366,Siphoviridae,I
NC_049356,Siphoviridae,I
NC_049362,Siphoviridae,I
NC_049363,Siphoviridae,I
NC_049357,Siphoviridae,I
NC_049364,Siphoviridae,I
NC_049355,Siphoviridae,I
NC_049367,Siphoviridae,I
NC_049358,Siphoviridae,I
NC_049365,Siphoviridae,I
NC_049359,Siphoviridae,I
NC_049361,Siphoviridae,I
NC_049369,Siphoviridae,I
NC_049368,Siphoviridae,I
NC_049370,Siphoviridae,I
NC_049354,Siphoviridae,I
NC_028919,Podoviridae,I
NC_028836,Autographiviridae,I
NC_028971,Myoviridae,I
NC_028886,Siphoviridae,I
NC_029008,Siphoviridae,I
NC_041868,Siphoviridae,I
NC_028849,Siphoviridae,I
NC_028796,Siphoviridae,I
NC_028928,Siphoviridae,I
NC_029093,Siphoviridae,I
NC_028800,Autographiviridae,I
NC_029030,Siphoviridae,I
NC_031260,Siphoviridae,I
NC_041929,Myoviridae,I
NC_028945,Myoviridae,I
NC_028760,Drexlerviridae,I
NC_029003,Myoviridae,I
NC_028696,Podoviridae,I
NC_028699,Myoviridae,I
NC_029015,Myoviridae,I
NC_047753,Myoviridae,I
NC_031936,Siphoviridae,I
NC_030902,Siphoviridae,I
NC_030939,Siphoviridae,I
NC_030916,Siphoviridae,I
NC_028896,Myoviridae,I
NC_028943,Myoviridae,I
NC_055708,Myoviridae,I
NC_054905,Myoviridae,I
NC_054902,Myoviridae,I
NC_031084,Siphoviridae,I
NC_031119,Siphoviridae,I
NC_031003,Siphoviridae,I
NC_031005,Siphoviridae,I
NC_048632,Siphoviridae,I
NC_029045,Siphoviridae,I
NC_031047,Myoviridae,I
NC_031053,Drexlerviridae,I
NC_031095,Myoviridae,I
NC_027629,Siphoviridae,I
NC_041954,Siphoviridae,I
NC_027625,Siphoviridae,I
NC_027628,Siphoviridae,I
NC_027620,Siphoviridae,I
NC_027630,Siphoviridae,I
NC_027623,Siphoviridae,I
NC_027626,Siphoviridae,I
NC_027624,Siphoviridae,I
NC_027627,Siphoviridae,I
NC_027622,Siphoviridae,I
NC_027621,Siphoviridae,I
NC_029091,Myoviridae,I
NC_041869,Myoviridae,I
NC_028449,Podoviridae,I
NC_041935,Podoviridae,I
NC_028792,Siphoviridae,I
NC_047755,Autographiviridae,I
NC_028977,Autographiviridae,I
NC_028847,Myoviridae,I
NC_028860,Siphoviridae,I
NC_047732,Herelleviridae,I
NC_028802,Siphoviridae,I
NC_028904,Siphoviridae,I
NC_047731,Herelleviridae,I
NC_028937,Siphoviridae,I
NC_028976,Siphoviridae,I
NC_028827,Siphoviridae,I
NC_028862,Siphoviridae,I
NC_041870,Myoviridae,I
NC_028685,Podoviridae,I
NC_028804,Siphoviridae,I
NC_028889,Siphoviridae,I
NC_028815,Siphoviridae,I
NC_028751,Siphoviridae,I
NC_028857,Myoviridae,I
NC_028247,Myoviridae,I
NC_041871,Myoviridae,I
NC_028774,Drexlerviridae,I
NC_029079,Siphoviridae,I
NC_028785,Siphoviridae,I
NC_028892,Siphoviridae,I
NC_042051,Siphoviridae,I
NC_041860,Siphoviridae,I
NC_042052,Siphoviridae,I
NC_028944,Herelleviridae,I
NC_028890,Herelleviridae,I
NC_028967,Siphoviridae,I
NC_028805,Siphoviridae,I
NC_028969,Myoviridae,I
NC_028844,Siphoviridae,I
NC_028946,Siphoviridae,I
NC_028747,Siphoviridae,I
NC_028686,Myoviridae,I
NC_028897,Siphoviridae,I
NC_028965,Siphoviridae,I
NC_028784,Siphoviridae,I
NC_028669,Siphoviridae,I
NC_028810,Siphoviridae,I
NC_028887,Herelleviridae,I
NC_028936,Siphoviridae,I
NC_028843,Siphoviridae,I
NC_028961,Siphoviridae,I
NC_028813,Siphoviridae,I
NC_028778,Siphoviridae,I
NC_028910,Siphoviridae,I
NC_028695,Siphoviridae,I
NC_028688,Autographiviridae,I
NC_028664,Autographiviridae,I
NC_031920,Siphoviridae,I
NC_031901,Siphoviridae,I
NC_031941,Siphoviridae,I
NC_031942,Siphoviridae,I
NC_031929,Siphoviridae,I
NC_031915,Siphoviridae,I
NC_031907,Siphoviridae,I
NC_030946,Siphoviridae,I
NC_028828,Siphoviridae,I
NC_041977,Myoviridae,I
NC_028941,Siphoviridae,I
NC_028697,Siphoviridae,I
NC_053504,Siphoviridae,I
NC_028932,Siphoviridae,I
NC_029083,Myoviridae,I
NC_028930,Siphoviridae,I
NC_028744,Siphoviridae,I
NC_028874,Siphoviridae,I
NC_028960,Siphoviridae,I
NC_031264,Siphoviridae,I
NC_028878,Siphoviridae,I
NC_028759,Siphoviridae,I
NC_028808,Myoviridae,I
NC_028935,Myoviridae,I
NC_028659,Myoviridae,I
NC_028927,Myoviridae,I
NC_028248,Myoviridae,I
NC_042129,Myoviridae,I
NC_042130,Myoviridae,I
NC_028901,Siphoviridae,I
NC_028780,Myoviridae,I
NC_028448,Myoviridae,I
NC_003158,Sphaerolipoviridae,I
NC_048200,Autographiviridae,I
NC_048201,Autographiviridae,I
NC_029119,Siphoviridae,I
NC_028821,Siphoviridae,I
NC_028680,Siphoviridae,I
NC_028655,Autographiviridae,I
NC_048634,Siphoviridae,I
NC_048635,Siphoviridae,I
NC_028888,Siphoviridae,I
NC_028835,Siphoviridae,I
NC_028830,Siphoviridae,I
NC_028783,Siphoviridae,I
NC_028911,Siphoviridae,I
NC_028654,Siphoviridae,I
NC_028678,Siphoviridae,I
NC_028667,Siphoviridae,I
NC_028694,Siphoviridae,I
NC_028670,Autographiviridae,I
NC_028671,Siphoviridae,I
NC_030940,Myoviridae,I
NC_028687,Siphoviridae,I
NC_028657,Siphoviridae,I
NC_028661,Autographiviridae,I
NC_031943,Autographiviridae,I
NC_047760,Siphoviridae,I
NC_048633,Siphoviridae,I
NC_047761,Autographiviridae,I
NC_041873,Drexlerviridae,I
NC_030904,Siphoviridae,I
NC_030920,Herelleviridae,I
NC_030929,Siphoviridae,I
NC_030908,Siphoviridae,I
NC_030918,Siphoviridae,I
NC_030909,Siphoviridae,I
NC_030934,Myoviridae,I
NC_042054,Myoviridae,I
NC_031279,Siphoviridae,I
NC_047929,Autographiviridae,I
NC_031937,Autographiviridae,I
NC_031117,Myoviridae,I
NC_031056,Herelleviridae,I
NC_031238,Siphoviridae,I
NC_031241,Siphoviridae,I
NC_031911,Siphoviridae,I
NC_031926,Siphoviridae,I
NC_049925,Podoviridae,I
NC_049922,Podoviridae,I
NC_030925,Herelleviridae,I
NC_031246,Autographiviridae,I
NC_031257,Siphoviridae,I
NC_031066,Autographiviridae,I
NC_031092,Autographiviridae,I
NC_031123,Autographiviridae,I
NC_031018,Autographiviridae,I
NC_031006,Herelleviridae,I
NC_031070,Herelleviridae,I
NC_031037,Herelleviridae,I
NC_031049,Herelleviridae,I
NC_031100,Herelleviridae,I
NC_031027,Herelleviridae,I
NC_031116,Herelleviridae,I
NC_049975,Salasmaviridae,I
NC_030919,Podoviridae,I
NC_031918,Siphoviridae,I
NC_031940,Myoviridae,I
NC_031946,Podoviridae,I
NC_031930,Siphoviridae,I
NC_031921,Siphoviridae,I
NC_031069,Siphoviridae,I
NC_031094,Siphoviridae,I
NC_047763,Siphoviridae,I
NC_031023,Siphoviridae,I
NC_031125,Siphoviridae,I
NC_031036,Siphoviridae,I
NC_031944,Myoviridae,I
NC_031935,Myoviridae,I
NC_031262,Siphoviridae,I
NC_031065,Myoviridae,I
NC_031016,Siphoviridae,I
NC_031256,Siphoviridae,I
NC_031277,Siphoviridae,I
NC_031008,Rountreeviridae,I
NC_031281,Siphoviridae,I
NC_031243,Siphoviridae,I
NC_041882,Siphoviridae,I
NC_042055,Siphoviridae,I
NC_031266,Siphoviridae,I
NC_041883,Siphoviridae,I
NC_031226,Siphoviridae,I
NC_031265,Siphoviridae,I
NC_031233,Siphoviridae,I
NC_031267,Siphoviridae,I
NC_031061,Siphoviridae,I
NC_031237,Siphoviridae,I
NC_031255,Siphoviridae,I
NC_031251,Siphoviridae,I
NC_031249,Siphoviridae,I
NC_031269,Siphoviridae,I
NC_031263,Siphoviridae,I
NC_031261,Siphoviridae,I
NC_031026,Drexlerviridae,I
NC_031034,Herelleviridae,I
NC_031114,Autographiviridae,I
NC_031101,Siphoviridae,I
NC_031030,Myoviridae,I
NC_054929,Myoviridae,I
NC_047858,Autographiviridae,I
NC_031934,Myoviridae,I
NC_031928,Myoviridae,I
NC_030943,Siphoviridae,I
NC_030930,Siphoviridae,I
NC_030942,Siphoviridae,I
NC_030695,Siphoviridae,I
NC_030912,Siphoviridae,I
NC_030917,Siphoviridae,I
NC_030694,Siphoviridae,I
NC_030698,Siphoviridae,I
NC_030921,Siphoviridae,I
NC_030913,Siphoviridae,I
NC_031076,Siphoviridae,I
NC_031108,Siphoviridae,I
NC_048636,Siphoviridae,I
NC_031050,Drexlerviridae,I
NC_031024,Herelleviridae,I
NC_031087,Myoviridae,I
NC_031115,Autographiviridae,I
NC_031020,Myoviridae,I
NC_031098,Siphoviridae,I
NC_047766,Autographiviridae,I
NC_031062,Schitoviridae,I
NC_031025,Autographiviridae,I
NC_049920,Podoviridae,I
NC_049921,Podoviridae,I
NC_031925,Siphoviridae,I
NC_031939,Myoviridae,I
NC_031071,Siphoviridae,I
NC_031009,Siphoviridae,I
NC_031075,Siphoviridae,I
NC_031002,Siphoviridae,I
NC_031044,Siphoviridae,I
NC_031085,Myoviridae,I
NC_030953,Myoviridae,I
NC_031011,Myoviridae,I
NC_031090,Myoviridae,I
NC_031048,Myoviridae,I
NC_031077,Podoviridae,I
NC_031021,Siphoviridae,I
NC_048642,Myoviridae,I
NC_048643,Myoviridae,I
NC_048641,Siphoviridae,I
NC_031055,Siphoviridae,I
NC_048640,Siphoviridae,I
NC_047767,Herelleviridae,I
NC_049810,Siphoviridae,I
NC_049811,Siphoviridae,I
NC_031013,Siphoviridae,I
NC_031040,Siphoviridae,I
NC_031017,Siphoviridae,I
NC_031064,Siphoviridae,I
NC_048667,Siphoviridae,I
NC_031059,Siphoviridae,I
NC_031124,Siphoviridae,I
NC_031078,Siphoviridae,I
NC_031067,Siphoviridae,I
NC_031041,Siphoviridae,I
NC_031111,Siphoviridae,I
NC_052421,Siphoviridae,I
NC_031068,Autographiviridae,I
NC_031924,Siphoviridae,I
NC_031082,Myoviridae,I
NC_054681,Siphoviridae,I
NC_031012,Herelleviridae,I
NC_031054,Herelleviridae,I
NC_031032,Salasmaviridae,I
NC_049373,Siphoviridae,I
NC_049376,Siphoviridae,I
NC_049375,Siphoviridae,I
NC_047928,Pleolipoviridae,II
NC_049383,Myoviridae,I
NC_052470,Siphoviridae,I
NC_048066,Myoviridae,I
NC_047771,Autographiviridae,I
NC_031081,Siphoviridae,I
NC_031113,Siphoviridae,I
NC_031903,Myoviridae,I
NC_055710,Myoviridae,I
NC_031906,Myoviridae,I
NC_031900,Myoviridae,I
NC_031922,Myoviridae,I
NC_031126,Myoviridae,I
NC_031127,Myoviridae,I
NC_042056,Myoviridae,I
NC_031120,Myoviridae,I
NC_031072,Siphoviridae,I
NC_031118,Siphoviridae,I
NC_031029,Siphoviridae,I
NC_031122,Siphoviridae,I
NC_031099,Siphoviridae,I
NC_031060,Siphoviridae,I
NC_031004,Siphoviridae,I
NC_031031,Siphoviridae,I
NC_041886,Siphoviridae,I
NC_031052,Siphoviridae,I
NC_031097,Siphoviridae,I
NC_030884,Rudiviridae,I
NC_047772,Autographiviridae,I
NC_047773,Autographiviridae,I
NC_047774,Autographiviridae,I
NC_047775,Myoviridae,I
NC_054772,Siphoviridae,I
NC_041888,Siphoviridae,I
NC_051672,Siphoviridae,I
NC_047857,Autographiviridae,I
NC_041890,Siphoviridae,I
NC_041891,Siphoviridae,I
NC_041892,Siphoviridae,I
NC_041893,Siphoviridae,I
NC_041894,Siphoviridae,I
NC_041895,Siphoviridae,I
NC_054986,Siphoviridae,I
NC_054803,Siphoviridae,I
NC_052452,Siphoviridae,I
NC_054794,Siphoviridae,I
NC_047777,Autographiviridae,I
NC_054988,Siphoviridae,I
NC_048648,Siphoviridae,I
NC_052997,Siphoviridae,I
NC_052998,Siphoviridae,I
NC_049378,Ackermannviridae,I
NC_051719,Siphoviridae,I
NC_047779,Autographiviridae,I
NC_047780,Autographiviridae,I
NC_047781,Autographiviridae,I
NC_047782,Autographiviridae,I
NC_048656,Myoviridae,I
NC_049959,Salasmaviridae,I
NC_047783,Autographiviridae,I
NC_047784,Drexlerviridae,I
NC_041900,Myoviridae,I
NC_047875,Podoviridae,I
NC_054785,Siphoviridae,I
NC_051713,Siphoviridae,I
NC_047785,Drexlerviridae,I
NC_054942,Myoviridae,I
NC_048651,Siphoviridae,I
NC_047786,Siphoviridae,I
NC_051654,Siphoviridae,I
NC_055024,Siphoviridae,I
NC_041902,Myoviridae,I
NC_055715,Myoviridae,I
NC_047787,Autographiviridae,I
NC_047788,Rountreeviridae,I
NC_012638,Myoviridae,I
NC_053002,Siphoviridae,I
NC_047789,Autographiviridae,I
NC_047790,Myoviridae,I
NC_054796,Siphoviridae,I
NC_047792,Siphoviridae,I
NC_047793,Siphoviridae,I
NC_047794,Siphoviridae,I
NC_047795,Siphoviridae,I
NC_055042,Siphoviridae,I
NC_007291,Drexlerviridae,I
NC_005833,Drexlerviridae,I
NC_047796,Herelleviridae,I
NC_052453,Siphoviridae,I
NC_052423,Siphoviridae,I
NC_053515,Siphoviridae,I
NC_054799,Siphoviridae,I
NC_048737,Siphoviridae,I
NC_054935,Myoviridae,I
NC_047804,Autographiviridae,I
NC_051638,Siphoviridae,I
NC_048652,Herelleviridae,I
NC_047806,Autographiviridae,I
NC_047808,Autographiviridae,I
NC_047809,Autographiviridae,I
NC_047810,Drexlerviridae,I
NC_051709,Siphoviridae,I
NC_047811,Autographiviridae,I
NC_047812,Drexlerviridae,I
NC_042346,Podoviridae,I
NC_048644,Siphoviridae,I
NC_033775,Marseilleviridae,I
NC_047813,Rountreeviridae,I
NC_051707,Siphoviridae,I
NC_048655,Siphoviridae,I
NC_047814,Rountreeviridae,I
NC_047980,Autographiviridae,I
NC_047816,Autographiviridae,I
NC_047817,Myoviridae,I
NC_047818,Myoviridae,I
NC_047952,Autographiviridae,I
NC_041922,Myoviridae,I
NC_041924,Myoviridae,I
NC_049854,Siphoviridae,I
NC_049855,Siphoviridae,I
NC_049381,Siphoviridae,I
NC_055036,Siphoviridae,I
NC_048657,Siphoviridae,I
NC_048658,Siphoviridae,I
NC_051673,Siphoviridae,I
NC_041926,Myoviridae,I
NC_047825,Drexlerviridae,I
NC_054645,Siphoviridae,I
NC_047943,Pleolipoviridae,II
NC_041936,Myoviridae,I
NC_041937,Myoviridae,I
NC_047826,Autographiviridae,I
NC_047827,Autographiviridae,I
NC_041966,Myoviridae,I
NC_049962,Salasmaviridae,I
NC_049918,Podoviridae,I
NC_047828,Drexlerviridae,I
NC_055720,Myoviridae,I
NC_055719,Myoviridae,I
NC_054811,Siphoviridae,I
NC_051698,Siphoviridae,I
NC_054759,Siphoviridae,I
NC_048055,Autographiviridae,I
NC_047829,Autographiviridae,I
NC_042140,Herelleviridae,I
NC_047968,Autographiviridae,I
NC_047969,Autographiviridae,I
NC_047970,Autographiviridae,I
NC_047971,Autographiviridae,I
NC_041990,Myoviridae,I
NC_047830,Chaseviridae,I
NC_041995,Drexlerviridae,I
NC_041996,Myoviridae,I
NC_055728,Myoviridae,I
NC_050154,Myoviridae,I
NC_047833,Myoviridae,I
NC_041998,Myoviridae,I
NC_049926,Siphoviridae,I
NC_053508,Siphoviridae,I
NC_051732,Siphoviridae,I
NC_053507,Siphoviridae,I
NC_042139,Siphoviridae,I
NC_051734,Siphoviridae,I
NC_051598,Siphoviridae,I
NC_053505,Siphoviridae,I
NC_049965,Salasmaviridae,I
NC_049963,Salasmaviridae,I
NC_049964,Salasmaviridae,I
NC_051711,Siphoviridae,I
NC_042008,Siphoviridae,I
NC_042009,Siphoviridae,I
NC_042010,Siphoviridae,I
NC_042011,Siphoviridae,I
NC_042012,Siphoviridae,I
NC_047838,Myoviridae,I
NC_055020,Siphoviridae,I
NC_048670,Siphoviridae,I
NC_047841,Drexlerviridae,I
NC_052988,Siphoviridae,I
NC_047842,Autographiviridae,I
NC_047843,Autographiviridae,I
NC_047844,Autographiviridae,I
NC_054812,Siphoviridae,I
NC_054793,Siphoviridae,I
NC_051737,Siphoviridae,I
NC_054791,Siphoviridae,I
NC_042075,Myoviridae,I
NC_042076,Myoviridae,I
NC_042077,Myoviridae,I
NC_042078,Myoviridae,I
NC_047847,Drexlerviridae,I
NC_047998,Drexlerviridae,I
NC_047848,Drexlerviridae,I
NC_042017,Myoviridae,I
NC_042039,Myoviridae,I
NC_054941,Myoviridae,I
NC_054992,Siphoviridae,I
NC_054993,Siphoviridae,I
NC_054996,Siphoviridae,I
NC_054997,Siphoviridae,I
NC_054998,Siphoviridae,I
NC_055727,Myoviridae,I
NC_054909,Myoviridae,I
NC_054911,Myoviridae,I
NC_054936,Myoviridae,I
NC_048132,Drexlerviridae,I
NC_049416,Siphoviridae,I
NC_047849,Autographiviridae,I
NC_047850,Drexlerviridae,I
NC_049417,Siphoviridae,I
NC_049418,Siphoviridae,I
NC_049419,Siphoviridae,I
NC_049420,Siphoviridae,I
NC_049421,Siphoviridae,I
NC_049422,Siphoviridae,I
NC_049423,Siphoviridae,I
NC_049424,Siphoviridae,I
NC_047851,Siphoviridae,I
NC_051653,Siphoviridae,I
NC_054714,Myoviridae,I
NC_051704,Siphoviridae,I
NC_052464,Siphoviridae,I
NC_051717,Siphoviridae,I
NC_055045,Siphoviridae,I
NC_054983,Siphoviridae,I
NC_047861,Myoviridae,I
NC_049397,Siphoviridae,I
NC_049398,Siphoviridae,I
NC_049399,Siphoviridae,I
NC_049400,Siphoviridae,I
NC_049401,Siphoviridae,I
NC_049403,Siphoviridae,I
NC_049404,Siphoviridae,I
NC_049405,Siphoviridae,I
NC_049406,Siphoviridae,I
NC_049407,Siphoviridae,I
NC_049408,Siphoviridae,I
NC_049409,Siphoviridae,I
NC_049410,Siphoviridae,I
NC_049411,Siphoviridae,I
NC_049412,Siphoviridae,I
NC_049413,Siphoviridae,I
NC_049414,Siphoviridae,I
NC_049415,Siphoviridae,I
NC_042079,Myoviridae,I
NC_042080,Myoviridae,I
NC_048625,Siphoviridae,I
NC_054664,Siphoviridae,I
NC_054668,Siphoviridae,I
NC_054663,Siphoviridae,I
NC_054665,Siphoviridae,I
NC_047862,Podoviridae,I
NC_042041,Myoviridae,I
NC_048676,Myoviridae,I
NC_042081,Myoviridae,I
NC_042042,Siphoviridae,I
NC_042044,Myoviridae,I
NC_048680,Siphoviridae,I
NC_047886,Autographiviridae,I
NC_054805,Siphoviridae,I
NC_051736,Siphoviridae,I
NC_054795,Siphoviridae,I
NC_054804,Siphoviridae,I
NC_051646,Siphoviridae,I
NC_051722,Siphoviridae,I
NC_052434,Siphoviridae,I
NC_051696,Siphoviridae,I
NC_048071,Autographiviridae,I
NC_047889,Autographiviridae,I
NC_042084,Siphoviridae,I
NC_047891,Siphoviridae,I
NC_054452,Siphoviridae,I
NC_054778,Siphoviridae,I
NC_054782,Siphoviridae,I
NC_054449,Siphoviridae,I
NC_047893,Drexlerviridae,I
NC_047983,Myoviridae,I
NC_048683,Siphoviridae,I
NC_042091,Siphoviridae,I
NC_042116,Myoviridae,I
NC_047934,Autographiviridae,I
NC_047937,Autographiviridae,I
NC_055724,Myoviridae,I
NC_055723,Myoviridae,I
NC_048105,Autographiviridae,I
NC_044940,Myoviridae,I
NC_047895,Autographiviridae,I
NC_048106,Myoviridae,I
NC_054677,Siphoviridae,I
NC_047897,Siphoviridae,I
NC_047898,Drexlerviridae,I
NC_047899,Autographiviridae,I
NC_048682,Myoviridae,I
NC_049425,Siphoviridae,I
NC_049426,Siphoviridae,I
NC_054974,Siphoviridae,I
NC_047904,Siphoviridae,I
NC_047905,Siphoviridae,I
NC_054662,Siphoviridae,I
NC_047906,Siphoviridae,I
NC_042096,Myoviridae,I
NC_042097,Myoviridae,I
NC_054930,Myoviridae,I
NC_054931,Myoviridae,I
NC_047907,Drexlerviridae,I
NC_055049,Siphoviridae,I
NC_048681,Siphoviridae,I
NC_055047,Siphoviridae,I
NC_055046,Siphoviridae,I
NC_055048,Siphoviridae,I
NC_055737,Myoviridae,I
NC_055038,Siphoviridae,I
NC_047908,Autographiviridae,I
NC_048694,Myoviridae,I
NC_047909,Myoviridae,I
NC_047910,Myoviridae,I
NC_047911,Myoviridae,I
NC_047912,Siphoviridae,I
NC_047913,Myoviridae,I
NC_047914,Myoviridae,I
NC_047915,Myoviridae,I
NC_047916,Siphoviridae,I
NC_054984,Siphoviridae,I
NC_048692,Siphoviridae,I
NC_048693,Siphoviridae,I
NC_048689,Siphoviridae,I
NC_048690,Siphoviridae,I
NC_048691,Siphoviridae,I
NC_052422,Siphoviridae,I
NC_047919,Rountreeviridae,I
NC_054792,Siphoviridae,I
NC_055707,Siphoviridae,I
NC_054788,Siphoviridae,I
NC_049432,Myoviridae,I
NC_047920,Autographiviridae,I
NC_054899,Myoviridae,I
NC_049434,Siphoviridae,I
NC_051693,Siphoviridae,I
NC_051725,Siphoviridae,I
NC_047922,Autographiviridae,I
NC_042103,Podoviridae,I
NC_054914,Myoviridae,I
NC_047923,Autographiviridae,I
NC_052987,Siphoviridae,I
NC_042106,Siphoviridae,I
NC_047924,Herelleviridae,I
NC_047925,Siphoviridae,I
NC_047927,Autographiviridae,I
NC_042107,Podoviridae,I
NC_047933,Autographiviridae,I
NC_052411,Siphoviridae,I
NC_051660,Siphoviridae,I
NC_052454,Siphoviridae,I
NC_054916,Myoviridae,I
NC_052430,Siphoviridae,I
NC_051702,Siphoviridae,I
NC_055721,Myoviridae,I
NC_051632,Siphoviridae,I
NC_048701,Siphoviridae,I
NC_047942,Autographiviridae,I
NC_047944,Autographiviridae,I
NC_052460,Siphoviridae,I
NC_052410,Siphoviridae,I
NC_049843,Drexlerviridae,I
NC_052427,Siphoviridae,I
NC_052433,Siphoviridae,I
NC_052446,Siphoviridae,I
NC_051692,Siphoviridae,I
NC_052424,Siphoviridae,I
NC_048699,Myoviridae,I
NC_048700,Schitoviridae,I
NC_055761,Myoviridae,I
NC_049919,Podoviridae,I
NC_042123,Siphoviridae,I
NC_054671,Siphoviridae,I
NC_055739,Myoviridae,I
NC_048159,Rountreeviridae,I
NC_042025,Siphoviridae,I
NC_047958,Podoviridae,I
NC_048160,Pleolipoviridae,II
NC_054773,Siphoviridae,I
NC_047948,Herelleviridae,I
NC_052440,Siphoviridae,I
NC_051686,Siphoviridae,I
